"노원구","상계중앙시장","전자상거래업","16","15"
"송파구","송파사거리(송파역)","전자상거래업","11","14"
"성동구","옥수역 6번","전자상거래업","7","13"
"동작구","신대방삼거리역","전자상거래업","6","6"
"종로구","정독도서관","예술품","11","4"
"광진구","광진구청","전자상거래업","9","5"
"성동구","사근동살곶이상점가","전자상거래업","7","7"
"송파구","송파나루역 1번(송리단길)","전자상거래업","16","13"
"마포구","염리초등학교","가전제품","13","26"
"동작구","신대방1동골목상권","인테리어","10","10"
"송파구","거여역 8번","자동차부품","5","11"
"금천구","금천파출소","전자상거래업","26","20"
"서초구","구반포역","전자상거래업","2","13"
"중랑구","중랑노인종합복지관","전자상거래업","12","10"
"강남구","대치동아우편취급국","전자상거래업","10","6"
"성북구","번동시장","문구","0","0"
"용산구","우사단길","전자상거래업","10","8"
"강남구","언주역 8번","전자상거래업","2","6"
"서대문구","홍제역","전자상거래업","9","10"
"금천구","푸른터시장(기능상실)","전자상거래업","0","0"
"광진구","조양시장","인테리어","11","11"
"용산구","해방촌예술마을","전자상거래업","7","9"
"성동구","금동어린이공원","전자상거래업","14","13"
"동대문구","경희대삼거리","전자상거래업","11","11"
"구로구","오류동역","전자상거래업","10","12"
"광진구","구의역","전자상거래업","10","10"
"은평구","대림골목시장(대림시장 양지시장)","전자상거래업","15","13"
"동대문구","전곡시장","전자상거래업","5","10"
"동대문구","동대문중앙새마을금고본점","조명용품","7","5"
"관악구","인헌시장(원당종합시장)","전자상거래업","13","13"
"중구","장충단 고개","전자상거래업","11","14"
"마포구","절두산순교성지","전자상거래업","15","0"
"금천구","가산디지털단지","전자상거래업","9","7"
"성동구","상왕십리역 3번","전자상거래업","7","10"
"관악구","영림시장","전자상거래업","13","13"
"은평구","세명컴퓨터고등학교","전자상거래업","10","13"
"서대문구","유진상가","화초","12","0"
"관악구","관악중부시장","인테리어","15","9"
"종로구","서울대병원","재생용품 판매점","8","18"
"중랑구","망우3동주민센터","전자상거래업","15","9"
"마포구","광흥창역 6번","전자상거래업","9","13"
"송파구","삼전역 1번","전자상거래업","12","11"
"영등포구","문래소공원","자동차부품","4","4"
"송파구","문정동 로데오거리 상점가(문정동 로데오거리)","전자상거래업","9","9"
"서대문구","남가좌동현대아파트","조명용품","6","6"
"강서구","우장산역 4번","전자상거래업","13","14"
"강남구","언주역 6번","전자상거래업","14","6"
"중랑구","서일대학교","전자상거래업","12","10"
"중구","중부경찰서(영화인의거리)","전자상거래업","6","7"
"용산구","보광시장","인테리어","0","0"
"용산구","성심여자고등학교","전자상거래업","3","7"
"강남구","삼성중앙역 5번","전자상거래업","18","5"
"강남구","청담삼익시장","전자상거래업","6","4"
"구로구","구로119안전센터","전자상거래업","10","9"
"서대문구","홍은중학교","전자상거래업","9","7"
"은평구","연신초등학교","인테리어","17","18"
"은평구","연신내역","전자상거래업","9","10"
"관악구","청림동주민센터(상도중학교)","인테리어","15","10"
"강동구","둔촌푸르지오아파트","전자상거래업","3","7"
"구로구","개봉1동주민센터","전자상거래업","12","9"
"은평구","역촌노인복지관","전자상거래업","11","10"
"서초구","청계산원터골","운동/경기용품","5","12"
"양천구","목2동시장","조명용품","9","10"
"중구","회현역","전자상거래업","2","6"
"은평구","역촌중앙시장","인테리어","0","0"
"마포구","마포FM","전자상거래업","14","9"
"종로구","광장시장(광장전통시장)","전자상거래업","5","5"
"강북구","인수동 우편취급국","전자상거래업","15","11"
"종로구","충신시장","전자상거래업","6","4"
"종로구","혜화역 1번","전자상거래업","13","10"
"영등포구","신길6동주민센터","모터사이클및부품","11","22"
"서초구","서초동성당","전자상거래업","5","5"
"중구","경향신문사","전자상거래업","12","16"
"중구","남산케이블카","예술품","4","6"
"강남구","언북초등학교","전자상거래업","9","6"
"영등포구","영등포구청역 2번","전자상거래업","13","12"
"강남구","영동대교남단","예술품","16","6"
"동작구","NH농협은행 상도동지점","주유소","12","11"
"관악구","조원동주민센터","전자상거래업","5","3"
"강서구","우장산역 1번","전자상거래업","10","8"
"강남구","삼성중앙역 7번","전자상거래업","14","5"
"중구","을지로지하보도쇼핑센터(을지입구지하상가)","전자상거래업","12","4"
"마포구","신수시장","조명용품","3","6"
"강서구","화곡역","전자상거래업","13","12"
"구로구","가리봉시장","재생용품 판매점","5","7"
"도봉구","신창초등학교","전자상거래업","13","11"
"강남구","강남개포시장","전자상거래업","11","9"
"종로구","창신역 1번","전자상거래업","12","5"
"동대문구","답십리시장","전자상거래업","17","17"
"영등포구","동남상가","인테리어","2","2"
"은평구","은평세무서","전자상거래업","7","8"
"금천구","가산동우체국","전자상거래업","12","12"
"성동구","상왕십리역 6번","전자상거래업","16","9"
"강남구","논현2동주민센터","전자상거래업","20","17"
"강동구","고덕동성당","전자상거래업","17","10"
"광진구","동의초등학교","인테리어","15","12"
"강서구","송화벽화시장(송화골목시장)","가전제품","8","6"
"종로구","세검정초등학교","예술품","7","9"
"은평구","응암3동주민센터","전자상거래업","11","7"
"광진구","대원고등학교","전자상거래업","13","13"
"성북구","장곡초등학교","전자상거래업","17","8"
"동대문구","장한평역(장한평)","전자상거래업","6","7"
"성북구","밤나무골시장","조명용품","4","4"
"강북구","동북프라자","전자상거래업","4","7"
"성동구","행당시장상점가","전자상거래업","12","11"
"종로구","세검정","전자상거래업","5","10"
"성동구","성동구보건소","주유소","9","9"
"서대문구","증산역 1번","전자상거래업","7","6"
"중랑구","중랑동부시장","전자상거래업","11","12"
"용산구","삼각지역 3번","전자상거래업","18","7"
"서대문구","이화여대 357길 상점가","전자상거래업","8","11"
"중구","한양공고앞 교차로","전자상거래업","6","1"
"동대문구","답십리 장령당공원","전자상거래업","5","9"
"중구","약수역 7번","전자상거래업","12","6"
"영등포구","신우어린이공원","자동차부품","6","6"
"송파구","삼전역 3번","전자상거래업","11","11"
"종로구","성균관대학교","전자상거래업","10","12"
"양천구","서울금융고등학교","전자상거래업","9","6"
"강서구","강서구청옆","전자상거래업","20","20"
"은평구","연신내상점가(연빛거리)","전자상거래업","13","14"
"영등포구","신풍역 6번(신길6동공영주차장)","모터사이클및부품","10","15"
"도봉구","방학중학교","전자상거래업","12","6"
"구로구","고척프라자","인테리어","6","9"
"광진구","중곡역 3번","전자상거래업","9","10"
"서초구","남태령역(서울전자고등학교)","전자상거래업","7","15"
"양천구","목동역 8번출구","전자상거래업","11","11"
"종로구","중앙고등학교","전자상거래업","12","7"
"종로구","혜회동주민센터","전자상거래업","7","8"
"강동구","길동신동아아파트","가전제품","11","17"
"강서구","남부골목시장(남부화곡시장 남부시장)","전자상거래업","10","12"
"송파구","삼전역 4번","전자상거래업","10","9"
"광진구","자양종합시장(기능상실)","인테리어","7","0"
"종로구","삼청동","전자상거래업","13","9"
"금천구","금산초등학교(금천고등학교)","전자상거래업","11","6"
"송파구","송파나루역 3번","전자상거래업","7","8"
"중구","명동(명동거리)","전자상거래업","3","9"
"종로구","이화달팽이길","전자상거래업","9","9"
"양천구","신월3동주민센터","전자상거래업","11","12"
"영등포구","영등포시장지하도상점가","시계및귀금속","0","0"
"종로구","배화여자대학교(박노수미술관)","전자상거래업","19","10"
"중구","소공지하도상가","예술품","0","2"
"용산구","효창동주민센터","전자상거래업","3","3"
"영등포구","삼구시장(로타리상가)","화초","11","4"
"은평구","선일여고","전자상거래업","16","13"
"강남구","청담역 3번","주유소","15","1"
"동작구","신대방삼거리역 4번(대림초등학교)","전자상거래업","8","13"
"서초구","남부터미널역 1번","전자상거래업","9","10"
"중랑구","장스여성병원","전자상거래업","16","20"
"서대문구","연희파출소","전자상거래업","11","8"
"동대문구","청량리수산시장","조명용품","5","4"
"송파구","송파나루역 2번","전자상거래업","8","10"
"강남구","국기원","전자상거래업","9","20"
"강남구","영동대교남단교차로","전자상거래업","6","8"
"서대문구","연희사러가","철물점","3","3"
"강남구","은마아파트","전자상거래업","10","12"
"도봉구","창동골목시장","조명용품","10","9"
"서대문구","연희지하차도","전자상거래업","8","13"
"동작구","사당5동주민센터","전자상거래업","5","5"
"서초구","서래초등학교","전자상거래업","21","7"
"강서구","공항시장역 3번","전자상거래업","8","10"
"강남구","수서역","전자상거래업","7","6"
"광진구","어린이대공원역 3번","전자상거래업","11","2"
"금천구","석수역 1번 출입구","재생용품 판매점","6","3"
"강북구","미아역","전자상거래업","12","10"
"용산구","오산중학교","예술품","4","9"
"종로구","세운상가가동","전자상거래업","2","3"
"노원구","광운대역 1번","전자상거래업","8","8"
"서초구","신논현역 1번","전자상거래업","10","9"
"종로구","창신역 4번","전자상거래업","6","5"
"중랑구","KB국민은행 중화동지점","전자상거래업","6","6"
"서대문구","서대문구보건소별관","전자상거래업","14","13"
"은평구","녹번동근린공원","조명용품","11","13"
"은평구","본서부병원","전자상거래업","8","8"
"강서구","공항시장역 1번","전자상거래업","4","7"
"광진구","어린이대공원역 4번","철물점","19","11"
"송파구","개미어린이공원","전자상거래업","13","16"
"서대문구","홍남교남측","전자상거래업","4","9"
"서대문구","충정로현대아파트","전자상거래업","4","6"
"중구","충정로역 6번","전자상거래업","1","3"
"광진구","장안초등학교","전자상거래업","6","6"
"양천구","금빛새마을금고본점","전자상거래업","10","8"
"마포구","이대역 5번","전자상거래업","11","7"
"용산구","만리시장","인테리어","18","10"
"마포구","경성고등학교","전자상거래업","13","11"
"중구","장충초등학교","전자상거래업","5","6"
"동대문구","제기동역 1번","전자상거래업","10","8"
"광진구","어린이대공원역","전자상거래업","18","14"
"송파구","석촌역 6번","전자상거래업","12","9"
"동대문구","제기동역 6번","전자상거래업","9","8"
"강남구","대치역","전자상거래업","7","9"
"도봉구","도봉역 2번","전자상거래업","7","7"
"서초구","포이사거리(삼호물산)","전자상거래업","7","7"
"송파구","가락시장","전자상거래업","1","2"
"영등포구","보라매역 4번","전자상거래업","11","4"
"송파구","방이동고분군(방산고등학교)","조명용품","12","7"
"영등포구","영등포시장역 3번","의약품","2","5"
"강서구","김포공항역(김포공항)","조명용품","1","9"
"종로구","동대문종합시장(동대문종합시장 신관 동대문종합시장D동상가)","전자상거래업","5","5"
"동대문구","청량리청과물시장","가전제품","8","7"
"노원구","시영B상가(중계 그린아파트 B 상가)","예술품","30","23"
"강북구","성신여대운정그린캠퍼스","전자상거래업","10","12"
"종로구","종로4가","전자상거래업","3","7"
"마포구","서교동(홍대)","전자상거래업","9","10"
"노원구","노원역 9번","전자상거래업","11","11"
"서초구","삼성전자서울R&D(서울우면초등학교)","예술품","34","23"
"서대문구","서대문구청","인테리어","8","0"
"송파구","문정초등학교","전자상거래업","11","13"
"구로구","영서중학교","인테리어","12","4"
"영등포구","영등포시장역 4번","전자상거래업","9","7"
"관악구","신성초등학교","전자상거래업","13","11"
"관악구","신림초등학교","전자상거래업","4","6"
"구로구","고척골목시장상점가(그라운드 고척)","인테리어","11","16"
"성북구","정릉시장","전자상거래업","12","11"
"광진구","세종대학교","전자상거래업","5","2"
"양천구","신정1동 골목시장(신정제일시장)","전자상거래업","12","5"
"중구","을지로입구역","전자상거래업","8","9"
"중랑구","중화역 4번","전자상거래업","12","10"
"서대문구","홍은종합사회복지관","전자상거래업","11","9"
"서초구","서울프랑스학교","애완동물","4","9"
"강북구","수유북부골목시장","육류판매","0","0"
"마포구","KB국민은행 망원동지점","전자상거래업","16","16"
"영등포구","보라매역 6번","전자상거래업","14","5"
"금천구","금천해태공원","전자상거래업","8","4"
"마포구","도화동 상점가","전자상거래업","11","9"
"영등포구","영등포시장기계공구상가","예술품","2","4"
"영등포구","영등포시장역 1번","전자상거래업","9","10"
"광진구","능동로골목시장","예술품","7","4"
"도봉구","창동신창시장","전자상거래업","10","10"
"송파구","풍납시장","전자상거래업","10","12"
"성동구","옥수동우편취급국","전자상거래업","13","2"
"강북구","수유시장옆","전자상거래업","11","11"
"광진구","광진정말공원","전자상거래업","10","8"
"동작구","신대방삼거리역 3번","주유소","12","12"
"송파구","석촌역 7번","전자상거래업","11","8"
"영등포구","도신초등학교","전자상거래업","8","12"
"마포구","월드컵경기장역(월드컵경기장)","철물점","4","16"
"강남구","개포지하차도 북측","전자상거래업","0","6"
"용산구","이촌동점보아파트","예술품","11","11"
"성동구","성수1가1동주민센터","전자상거래업","15","10"
"마포구","상암동상점가","전자상거래업","15","13"
"동대문구","삼육보건대학교","전자상거래업","12","12"
"동대문구","전농1동주민센터(전농시장)","전자상거래업","4","4"
"금천구","독산동 맛나는거리상점가(독산동 맛나는거리)","전자상거래업","26","17"
"종로구","대학로(혜화역)","전자상거래업","10","13"
"중랑구","우림골목시장","전자상거래업","10","10"
"성북구","길음시장","인테리어","1","4"
"동대문구","답십리 건축자재시장","전자상거래업","2","8"
"동작구","이수역 9번","전자상거래업","12","10"
"성북구","보문역 4번","전자상거래업","15","11"
"서초구","강남터미널지하도상점가2구역","예술품","2","1"
"중구","장충동주민센터","전자상거래업","9","6"
"종로구","독립문역 1번","조명용품","4","11"
"서대문구","연희임광아파트","전자상거래업","24","6"
"영등포구","대림성모병원","전자상거래업","8","12"
"서대문구","서울여자간호대학교","전자상거래업","13","14"
"구로구","남구로시장","재생용품 판매점","8","6"
"성동구","답십리역 6번","전자상거래업","2","11"
"서초구","내방역","전자상거래업","6","6"
"중랑구","유영시장","문구","0","0"
"동대문구","전농중학교","전자상거래업","14","5"
"강북구","수유1동주민센터","전자상거래업","17","12"
"용산구","효창공원앞역 6번","전자상거래업","11","8"
"용산구","삼광초등학교","전자상거래업","13","6"
"양천구","경창시장","전자상거래업","8","8"
"동대문구","장안현대홈타운1차아파트","전자상거래업","11","13"
"서대문구","연희초등학교","전자상거래업","16","16"
"강동구","천호태영아파트","전자상거래업","13","5"
"종로구","종로6가","전자상거래업","6","9"
"중랑구","태능엔터피아(태릉시장)","전자상거래업","16","8"
"금천구","동일여자고등학교","조명용품","11","10"
"용산구","리움미술관","예술품","16","16"
"종로구","이화사거리","전자상거래업","6","9"
"성북구","홍대부중","전자상거래업","8","11"
"강서구","강서새말어린이공원","전자상거래업","6","6"
"구로구","화원어린이공원","조명용품","3","3"
"성북구","종암아이파크2차후문","자동차부품","17","5"
"송파구","석촌역 3번","전자상거래업","10","11"
"중랑구","중화역 1번","전자상거래업","14","13"
"송파구","방이역 1번","전자상거래업","7","8"
"서대문구","포방터시장","전자상거래업","15","14"
"관악구","신림중앙시장(조원동 펭귄시장)","전자상거래업","5","2"
"용산구","효창공원앞역 5번","전자상거래업","4","7"
"용산구","이태원역 북측","전자상거래업","8","13"
"송파구","오금공원(오주중학교)","전자상거래업","6","8"
"용산구","후암시장","전자상거래업","9","10"
"중구","동대문역사문화공원역","전자상거래업","3","9"
"관악구","녹두거리(대학동)","전자상거래업","11","14"
"송파구","오동나무공원(송파레미니스1단지)","전자상거래업","5","6"
"종로구","종로5가역","전자상거래업","8","10"
"중랑구","용마문화복지센터","전자상거래업","16","9"
"관악구","청룡동주민센터","전자상거래업","19","15"
"성북구","보문역 5번","전자상거래업","8","17"
"강서구","마곡역(마곡)","전자상거래업","52","11"
"송파구","방이역 2번","자동차부품","11","11"
"성동구","대현산장미원","전자상거래업","20","0"
"영등포구","대림한신아파트","전자상거래업","6","9"
"성북구","정릉3동주민센터","예술품","9","7"
"관악구","인헌고등학교(인헌중학교)","전자상거래업","18","16"
"성북구","보문역 8번","전자상거래업","7","11"
"성북구","길상사","전자상거래업","10","6"
"은평구","증산역 3번","전자상거래업","7","7"
"강동구","둔촌고등학교(둔촌중학교)","조명용품","13","8"
"동작구","강남시장(동작구 강남시장)","인테리어","17","17"
"영등포구","대림3동사거리","전자상거래업","7","11"
"동작구","중대부중","전자상거래업","1","1"
"강서구","염창무학아파트","전자상거래업","3","9"
"관악구","남부초등학교","전자상거래업","15","15"
"서초구","교대입구교차로","전자상거래업","6","7"
"관악구","관악종합시장(신원시장)","인테리어","4","18"
"관악구","서울대입구역 8번","전자상거래업","15","11"
"강북구","서울북부고용노동지청","전자상거래업","5","4"
"송파구","방이역 4번","전자상거래업","9","7"
"용산구","효창공원앞역 2번","전자상거래업","6","8"
"서초구","양재역 8번(양재동우체국)","전자상거래업","8","7"
"강남구","르네상스호텔사거리","전자상거래업","9","7"
"마포구","만리재","전자상거래업","7","4"
"구로구","개봉중앙시장","전자상거래업","8","14"
"양천구","신월문화체육센터","전자상거래업","9","9"
"용산구","해방촌 남동측","전자상거래업","15","14"
"양천구","신월1파출소","전자상거래업","7","13"
"강서구","뜸부기어린이공원","전자상거래업","8","5"
"구로구","대림역 2번","주유소","10","10"
"영등포구","선유도역 1번","전자상거래업","9","10"
"강서구","까치산시장","전자상거래업","11","10"
"동대문구","고대앞사거리","전자상거래업","15","12"
"성북구","성북구청","전자상거래업","11","11"
"강서구","푸른들청소년도서관","전자상거래업","17","15"
"광진구","자양동우체국","전자상거래업","13","14"
"서대문구","서대문우체국","전자상거래업","14","10"
"노원구","석계역 1번","전자상거래업","10","17"
"강동구","암사역 3번(천호동자전거거리)","전자상거래업","15","10"
"관악구","KT구로지사","전자상거래업","18","15"
"구로구","오류시장","철물점","13","11"
"종로구","동대문문구완구거리(동대문문구완구시장)","전자상거래업","5","9"
"종로구","동묘앞역(동묘)","전자상거래업","5","9"
"노원구","대진고등학교","전자상거래업","16","17"
"동작구","성남고등학교","전자상거래업","3","9"
"서초구","사당역(사당)","전자상거래업","10","12"
"은평구","연신내우체국","전자상거래업","6","9"
"관악구","신대방역 2번","전자상거래업","11","12"
"강서구","신곡초등학교","전자상거래업","9","11"
"은평구","증산역 4번","전자상거래업","8","8"
"중구","약수역","전자상거래업","9","11"
"중랑구","장미제일시장(중화동제일시장)","전자상거래업","13","6"
"종로구","청운초등학교","전자상거래업","15","5"
"구로구","G타워","전자상거래업","23","9"
"중구","청평화시장","가방","0","7"
"강남구","강남세브란스병원미래의학연구센터","전자상거래업","3","3"
"노원구","석계역 2번","전자상거래업","7","7"
"영등포구","선유도역 6번","전자상거래업","11","8"
"강북구","화계역 2번","전자상거래업","9","12"
"구로구","천왕역 3번(오류2동주민센터 서울오류남초등학교)","인테리어","8","5"
"은평구","은평요양병원","전자상거래업","12","12"
"서초구","방배역 1번","전자상거래업","6","0"
"도봉구","창동역상점가","전자상거래업","13","12"
"종로구","창신1동주민센터","전자상거래업","11","0"
"성북구","길음역 7번","예술품","6","5"
"도봉구","도봉구 정병원","전자상거래업","12","10"
"노원구","경춘선숲길 우측","전자상거래업","15","16"
"성동구","한양대앞상점가(한양시장 왕십리맛골목)","인테리어","11","10"
"광진구","동대부여고","전자상거래업","15","14"
"영등포구","양평역 2번","전자상거래업","12","12"
"관악구","신대방역 1번","인테리어","13","21"
"동대문구","동대문구청","전자상거래업","6","7"
"관악구","봉천역 1번(관악초등학교)","전자상거래업","17","7"
"강남구","선정릉역","전자상거래업","8","8"
"동작구","신대방삼거리역 1번","예술품","15","12"
"중구","대림상가(청계상가)","재생용품 판매점","6","2"
"강북구","번동주공2단지","전자상거래업","6","11"
"강동구","중앙보훈병원","인테리어","22","9"
"성북구","월곡역","전자상거래업","11","9"
"중구","청계5가쇼핑센터(청계5가지하쇼핑센터)","예술품","0","0"
"성북구","길음역 8번","전자상거래업","10","10"
"서대문구","홍제3동주민센터","전자상거래업","11","13"
"강남구","아래방죽마을공원(율현초등학교)","주유소","29","6"
"동작구","흑석시장","인테리어","8","11"
"강북구","국립4.19민주묘지","예술품","5","1"
"은평구","증산종합시장","전자상거래업","22","6"
"성북구","미아초등학교","전자상거래업","20","13"
"동작구","총신대입구역(이수 총신대)","전자상거래업","11","12"
"서초구","방배역 3번","전자상거래업","10","9"
"마포구","망리단길","전자상거래업","16","12"
"동작구","상도역 2번","전자상거래업","14","7"
"성북구","솔숲어린이공원","가구","0","0"
"광진구","중곡1동주민센터","전자상거래업","17","17"
"중랑구","신내1동주민센터","전자상거래업","10","12"
"강남구","선릉역","전자상거래업","9","8"
"성북구","우리은행체육관","전자상거래업","20","15"
"강남구","논현목련공원","전자상거래업","24","8"
"중구","버티고개","전자상거래업","11","16"
"성동구","무학봉상점가","전자상거래업","9","12"
"금천구","독산동성당","재생용품 판매점","10","8"
"강서구","등촌3동주민센터","전자상거래업","15","14"
"관악구","우림시장","인테리어","11","11"
"관악구","보라매동주민센터(당곡고등학교)","전자상거래업","21","17"
"노원구","서울과학기술대","전자상거래업","14","16"
"금천구","금천구청역 1번 출입구","전자상거래업","12","13"
"동작구","상도역 1번","전자상거래업","18","12"
"서초구","더케이호텔(양재리본타워2단지아파트)","전자상거래업","13","9"
"서초구","서문여고","전자상거래업","10","8"
"성동구","성동세무서","전자상거래업","8","6"
"강서구","까치산역 1번","전자상거래업","13","13"
"서초구","신사역","전자상거래업","9","9"
"서초구","논현역 5번","전자상거래업","10","7"
"마포구","성산중학교","전자상거래업","18","10"
"성동구","옥수터널","자동차부품","7","3"
"구로구","금강수목원아파트","재생용품 판매점","16","3"
"강남구","윗방죽마을공원","전자상거래업","24","17"
"관악구","조원동 펭귄시장(신림중앙시장)","전자상거래업","8","4"
"동대문구","고려대역 4번","전자상거래업","9","9"
"강남구","포스코사거리","전자상거래업","8","9"
"서대문구","인왕시장(홍제골목형상점가)","인테리어","10","9"
"강서구","우장산롯데캐슬아파트앞","전자상거래업","11","11"
"강북구","아카데미하우스","전자상거래업","15","9"
"도봉구","도봉산역 1번","주유소","8","10"
